,set_size,average_insert,average_find,time
122,24900.0,18.34449799196787,18.34449799196787,1.3191895484924316
123,25100.0,18.701474103585657,18.701474103585657,1.236433506011963
124,25300.0,18.008695652173913,18.008695652173913,1.1697356700897217
125,25500.0,18.197725490196078,18.197725490196078,1.2457621097564697
126,25700.0,18.715291828793774,18.715291828793774,1.367873191833496
127,25900.0,18.42027027027027,18.42027027027027,1.2285010814666748
128,26100.0,19.81888888888889,19.81888888888889,1.3958659172058105
129,26300.0,17.823726235741447,17.823726235741447,1.4854190349578857
130,26500.0,17.653798256537982,17.653798256537982,1.4028525352478027
131,26700.0,19.15067415730337,19.15067415730337,1.4292223453521729
132,26900.0,18.165985130111522,18.165985130111522,1.3561248779296875
133,27100.0,18.751476014760147,18.751476014760147,1.3432743549346924
134,27300.0,17.56047619047619,17.56047619047619,1.269683837890625
135,27500.0,19.34490909090909,19.34490909090909,1.3918673992156982
136,27700.0,18.307761732851986,18.307761732851986,1.4011459350585938
137,27900.0,19.552974910394266,19.552974910394266,1.5549390316009521
138,28100.0,18.87967971530249,18.87967971530249,1.4861600399017334
139,28300.0,18.35363957597173,18.35363957597173,1.3482303619384766
140,28500.0,18.347298245614034,18.347298245614034,1.3042593002319336
141,28700.0,17.9001393728223,17.9001393728223,1.3290691375732422
142,28900.0,18.41941176470588,18.41941176470588,1.5070698261260986
143,29100.0,18.47262792535826,18.47262792535826,1.4806125164031982
144,29300.0,18.95433447098976,18.95433447098976,1.431473731994629
145,29500.0,18.88728813559322,18.88728813559322,1.362104892730713
146,29700.0,19.526801346801346,19.526801346801346,1.6543962955474854
147,29900.0,18.12010033444816,18.12010033444816,1.431154727935791
148,30100.0,19.79205980066445,19.79205980066445,1.5965046882629395
149,30300.0,18.80881188118812,18.80881188118812,1.506742238998413
150,30500.0,18.85304918032787,18.85304918032787,1.5091471672058105
151,30700.0,19.010032900094465,19.010032900094465,1.7852897644042969
152,30900.0,19.35378640776699,19.35378640776699,1.6042835712432861
153,31100.0,19.61887459807074,19.61887459807074,1.6857125759124756
154,31300.0,19.862523961661342,19.862523961661342,1.6643803119659424
155,31500.0,18.34064573478523,18.34064573478523,1.540602445602417
156,31700.0,20.15198738170347,20.15198738170347,2.0162432193756104
157,31900.0,19.372413793103448,19.372413793103448,1.7959833145141602
158,32100.0,19.309532710280372,19.309532710280372,1.6785547733306885
159,32300.0,18.290433436532506,18.290433436532506,1.6049747467041016
160,32500.0,18.488661189575065,18.488661189575065,1.656813383102417
161,32700.0,18.183644759778588,18.183644759778588,1.7451059818267822
162,32900.0,19.026170212765958,19.026170212765958,1.6085290908813477
163,33100.0,18.147069486404835,18.147069486404835,0.9946205615997314
164,33300.0,19.063217010030634,19.063217010030634,1.1125435829162598
165,33500.0,18.76916417910448,18.76916417910448,1.0427155494689941
166,33700.0,18.356646884272998,18.356646884272998,1.0466961860656738
167,33900.0,18.55362831858407,18.55362831858407,1.0053799152374268
168,34100.0,18.40058651026393,18.40058651026393,1.09857177734375
169,34300.0,20.425393586005832,20.425393586005832,1.1165907382965088
170,34500.0,19.143391304347826,19.143391304347826,1.0748863220214844
171,34700.0,18.566385198420704,18.566385198420704,1.0416395664215088
172,34900.0,18.680085959885385,18.680085959885385,1.0870647430419922
173,35100.0,19.91119658119658,19.91119658119658,0.9851644039154053
174,35300.0,18.704419263456092,18.704419263456092,1.0092363357543945
175,35500.0,18.660366197183098,18.660366197183098,1.0069332122802734
176,35700.0,18.798963585434173,18.798963585434173,1.0914413928985596
177,35900.0,18.70389972144847,18.70389972144847,1.0544602870941162
178,36100.0,18.949362880886426,18.949362880886426,1.0029642581939697
179,36300.0,18.518595041322314,18.518595041322314,0.9739937782287598
180,36500.0,19.272445820433436,19.272445820433436,1.208630084991455
181,36700.0,19.032561307901908,19.032561307901908,1.167508602142334
182,36900.0,19.559728997289973,19.559728997289973,1.050428867340088
183,37100.0,18.572183288409704,18.572183288409704,1.0672607421875
184,37300.0,19.944343163538875,19.944343163538875,1.3100688457489014
185,37500.0,19.28152,19.28152,1.1766738891601562
186,37700.0,18.774270557029176,18.774270557029176,1.319993019104004
187,37900.0,19.140290237467017,19.140290237467017,1.2842040061950684
188,38100.0,19.895716310567483,19.895716310567483,1.2716045379638672
189,38300.0,19.439843342036554,19.439843342036554,1.1793770790100098
190,38500.0,20.335844155844157,20.335844155844157,1.2656359672546387
191,38700.0,18.93596899224806,18.93596899224806,1.1844542026519775
192,38900.0,18.51647814910026,18.51647814910026,1.1883082389831543
193,39100.0,18.65058823529412,18.65058823529412,1.2080636024475098
194,39300.0,18.982417302798982,18.982417302798982,1.2152836322784424
195,39500.0,19.634556962025318,19.634556962025318,1.2440249919891357
